Date,NSE500TRI
29-Dec-2015,9574.92
30-Dec-2015,9546.62
31-Dec-2015,9602.78
01-Jan-2016,9643.99
04-Jan-2016,9468.58
05-Jan-2016,9481.03
06-Jan-2016,9435.52
07-Jan-2016,9205.9
08-Jan-2016,9268.72
11-Jan-2016,9213.09
12-Jan-2016,9146.77
13-Jan-2016,9161.79
14-Jan-2016,9107.86
15-Jan-2016,8942.51
18-Jan-2016,8780.81
19-Jan-2016,8889.65
20-Jan-2016,8733.39
21-Jan-2016,8700.17
22-Jan-2016,8878.15
25-Jan-2016,8904.06
27-Jan-2016,8915.95
28-Jan-2016,8898.25
29-Jan-2016,9054.56
01-Feb-2016,9058.07
02-Feb-2016,8931.05
03-Feb-2016,8808.54
04-Feb-2016,8837.24
05-Feb-2016,8958.55
08-Feb-2016,8871.81
09-Feb-2016,8751.58
10-Feb-2016,8646.6
11-Feb-2016,8349.07
12-Feb-2016,8335.12
15-Feb-2016,8571.9
16-Feb-2016,8415.34
17-Feb-2016,8475.06
18-Feb-2016,8559.1
19-Feb-2016,8575.69
22-Feb-2016,8609.89
23-Feb-2016,8477.03
24-Feb-2016,8375.38
25-Feb-2016,8313.56
26-Feb-2016,8365.56
29-Feb-2016,8332.74
01-Mar-2016,8604.5
02-Mar-2016,8771.84
03-Mar-2016,8888.13
04-Mar-2016,8918.06
08-Mar-2016,8924.33
09-Mar-2016,8969.23
10-Mar-2016,8923.32
11-Mar-2016,8945.45
14-Mar-2016,8985.75
15-Mar-2016,8899.93
16-Mar-2016,8924.52
17-Mar-2016,8954.2
18-Mar-2016,9050.81
21-Mar-2016,9172.3
22-Mar-2016,9190.1
23-Mar-2016,9197.92
28-Mar-2016,9070.68
29-Mar-2016,9053.98
30-Mar-2016,9217.78
31-Mar-2016,9239.92
01-Apr-2016,9230.34
04-Apr-2016,9279.23
05-Apr-2016,9105.56
06-Apr-2016,9133.81
07-Apr-2016,9064.79
08-Apr-2016,9088.92
11-Apr-2016,9209.21
12-Apr-2016,9265.75
13-Apr-2016,9416.66
18-Apr-2016,9502.13
20-Apr-2016,9513.99
21-Apr-2016,9501.07
22-Apr-2016,9491.99
25-Apr-2016,9442.6
26-Apr-2016,9551.54
27-Apr-2016,9572.88
28-Apr-2016,9428.01
29-Apr-2016,9435.77
02-May-2016,9423.72
03-May-2016,9356.97
04-May-2016,9286.59
05-May-2016,9309.92
06-May-2016,9316.38
09-May-2016,9457.72
10-May-2016,9477.86
11-May-2016,9443.08
12-May-2016,9511.69
13-May-2016,9427.84
16-May-2016,9465.02
17-May-2016,9495.73
18-May-2016,9484.05
19-May-2016,9376.55
20-May-2016,9328.71
23-May-2016,9303.21
24-May-2016,9307.99
25-May-2016,9491.69
26-May-2016,9632.59
27-May-2016,9735.44
30-May-2016,9780.4
31-May-2016,9757.09
01-Jun-2016,9773.47
02-Jun-2016,9822.02
03-Jun-2016,9817.43
06-Jun-2016,9803.72
07-Jun-2016,9878.13
08-Jun-2016,9903.43
09-Jun-2016,9846.98
10-Jun-2016,9810.17
13-Jun-2016,9742.85
14-Jun-2016,9755.44
15-Jun-2016,9857.69
16-Jun-2016,9800.32
17-Jun-2016,9832.76
20-Jun-2016,9903.05
21-Jun-2016,9895.69
22-Jun-2016,9875.46
23-Jun-2016,9932.84
24-Jun-2016,9738.77
27-Jun-2016,9779.32
28-Jun-2016,9828.27
29-Jun-2016,9932.52
30-Jun-2016,10038.73
01-Jul-2016,10106.39
04-Jul-2016,10170.09
05-Jul-2016,10140.15
07-Jul-2016,10140.75
08-Jul-2016,10126
11-Jul-2016,10287.57
12-Jul-2016,10346.5
13-Jul-2016,10324.9
14-Jul-2016,10380.92
15-Jul-2016,10356.16
18-Jul-2016,10310.87
19-Jul-2016,10334.21
20-Jul-2016,10396.66
21-Jul-2016,10348.6
22-Jul-2016,10407.44
25-Jul-2016,10521.16
26-Jul-2016,10470.31
27-Jul-2016,10510.64
28-Jul-2016,10573.42
29-Jul-2016,10561.53
01-Aug-2016,10568.95
02-Aug-2016,10535.23
03-Aug-2016,10422.99
04-Aug-2016,10445.76
05-Aug-2016,10613.15
08-Aug-2016,10662.79
09-Aug-2016,10620.56
10-Aug-2016,10489.54
11-Aug-2016,10508.13
12-Aug-2016,10592.39
16-Aug-2016,10580.59
17-Aug-2016,10587.03
18-Aug-2016,10657.76
19-Aug-2016,10668.86
22-Aug-2016,10620.31
23-Aug-2016,10614.66
24-Aug-2016,10652.63
25-Aug-2016,10591.34
26-Aug-2016,10578.81
29-Aug-2016,10616.61
30-Aug-2016,10762.82
31-Aug-2016,10806.58
01-Sep-2016,10783.22
02-Sep-2016,10828.04
06-Sep-2016,10987.6
07-Sep-2016,10977.36
08-Sep-2016,11031.32
09-Sep-2016,10934.44
12-Sep-2016,10711.08
14-Sep-2016,10761.82
15-Sep-2016,10774.29
16-Sep-2016,10809.89
19-Sep-2016,10848.37
20-Sep-2016,10814.58
21-Sep-2016,10816.64
22-Sep-2016,10934.35
23-Sep-2016,10908.21
26-Sep-2016,10799.69
27-Sep-2016,10785.63
28-Sep-2016,10850.59
29-Sep-2016,10593.48
30-Sep-2016,10677.17
03-Oct-2016,10875.55
04-Oct-2016,10926.74
05-Oct-2016,10923.62
06-Oct-2016,10882.82
07-Oct-2016,10868.26
10-Oct-2016,10876.25
13-Oct-2016,10711.11
14-Oct-2016,10742.18
17-Oct-2016,10662.28
18-Oct-2016,10846.76
19-Oct-2016,10840.51
20-Oct-2016,10885.45
21-Oct-2016,10894.59
24-Oct-2016,10909.63
25-Oct-2016,10895.14
26-Oct-2016,10801.6
27-Oct-2016,10766.87
28-Oct-2016,10827.51
30-Oct-2016,10838.16
01-Nov-2016,10840.64
02-Nov-2016,10681.16
03-Nov-2016,10615.11
04-Nov-2016,10514.14
07-Nov-2016,10596.79
08-Nov-2016,10647.68
09-Nov-2016,10476.32
10-Nov-2016,10613.46
11-Nov-2016,10301.51
15-Nov-2016,9997.98
16-Nov-2016,10015.14
17-Nov-2016,9979.7
18-Nov-2016,9987.01
21-Nov-2016,9774.6
22-Nov-2016,9881.29
23-Nov-2016,9949.77
24-Nov-2016,9884.6
25-Nov-2016,10062.81
28-Nov-2016,10095.55
29-Nov-2016,10124.81
30-Nov-2016,10234.36
01-Dec-2016,10177.83
02-Dec-2016,10043.45
05-Dec-2016,10096.81
06-Dec-2016,10121.91
07-Dec-2016,10077.98
08-Dec-2016,10248.68
09-Dec-2016,10265.87
12-Dec-2016,10153.18
13-Dec-2016,10185.2
14-Dec-2016,10126.37
15-Dec-2016,10104.18
16-Dec-2016,10085.73
19-Dec-2016,10037.84
20-Dec-2016,9986.85
21-Dec-2016,9969.41
22-Dec-2016,9854.23
23-Dec-2016,9852.15
26-Dec-2016,9721.39
27-Dec-2016,9876.89
28-Dec-2016,9899.09
29-Dec-2016,9997.47
30-Dec-2016,10094.85
02-Jan-2017,10123.35
03-Jan-2017,10161.31
04-Jan-2017,10164.19
05-Jan-2017,10274.28
06-Jan-2017,10239.87
09-Jan-2017,10242.8
10-Jan-2017,10310.82
11-Jan-2017,10429.31
12-Jan-2017,10454.93
13-Jan-2017,10449.78
16-Jan-2017,10478.19
17-Jan-2017,10471.94
18-Jan-2017,10508.63
19-Jan-2017,10536.59
20-Jan-2017,10413.71
23-Jan-2017,10472.14
24-Jan-2017,10577.27
25-Jan-2017,10725.46
27-Jan-2017,10779.67
30-Jan-2017,10775.29
31-Jan-2017,10670.2
01-Feb-2017,10868.73
02-Feb-2017,10915.2
03-Feb-2017,10948.16
06-Feb-2017,11032.65
07-Feb-2017,10997.99
08-Feb-2017,11014.74
09-Feb-2017,11031.66
10-Feb-2017,11042.84
13-Feb-2017,11036.99
14-Feb-2017,11005.75
15-Feb-2017,10900.89
16-Feb-2017,10999.92
17-Feb-2017,11056.01
20-Feb-2017,11133.95
21-Feb-2017,11182.31
22-Feb-2017,11177.66
23-Feb-2017,11189.57
27-Feb-2017,11157.3
28-Feb-2017,11163.37
01-Mar-2017,11231.97
02-Mar-2017,11140.72
03-Mar-2017,11147.38
06-Mar-2017,11218.67
07-Mar-2017,11204.1
08-Mar-2017,11168.88
09-Mar-2017,11168.88
10-Mar-2017,11170.2
14-Mar-2017,11356.47
15-Mar-2017,11384.1
16-Mar-2017,11493.89
17-Mar-2017,11500.51
20-Mar-2017,11479.48
21-Mar-2017,11465.92
22-Mar-2017,11351.31
23-Mar-2017,11432.1
24-Mar-2017,11463.91
27-Mar-2017,11406.27
28-Mar-2017,11474.13
29-Mar-2017,11524
30-Mar-2017,11570.97
31-Mar-2017,11598.65
03-Apr-2017,11682.98
05-Apr-2017,11743.79
06-Apr-2017,11739.48
07-Apr-2017,11671.65
10-Apr-2017,11681.59
11-Apr-2017,11765.69
12-Apr-2017,11724.71
13-Apr-2017,11675.47
17-Apr-2017,11672.13
18-Apr-2017,11614.85
19-Apr-2017,11641.62
20-Apr-2017,11702.74
21-Apr-2017,11694.88
24-Apr-2017,11810.47
25-Apr-2017,11925.74
26-Apr-2017,11946.26
27-Apr-2017,11933.7
28-Apr-2017,11922.34
02-May-2017,11947.1
03-May-2017,11941.8
04-May-2017,11997.73
05-May-2017,11892.47
08-May-2017,11940.14
09-May-2017,11964.28
10-May-2017,12076.74
11-May-2017,12092.44
12-May-2017,12046.33
15-May-2017,12121.96
16-May-2017,12191.44
17-May-2017,12188.17
18-May-2017,12018.6
19-May-2017,11988.17
22-May-2017,11954.78
23-May-2017,11844.6
24-May-2017,11769.11
25-May-2017,11954.04
26-May-2017,12098.08
29-May-2017,12052.09
30-May-2017,12094.79
31-May-2017,12126.76
01-Jun-2017,12156.89
02-Jun-2017,12214.27
05-Jun-2017,12265.94
06-Jun-2017,12209.99
07-Jun-2017,12259.86
08-Jun-2017,12256.91
09-Jun-2017,12291.31
12-Jun-2017,12227.81
13-Jun-2017,12230.1
14-Jun-2017,12248.8
15-Jun-2017,12219.65
16-Jun-2017,12236.16
19-Jun-2017,12296.81
20-Jun-2017,12301.38
21-Jun-2017,12286.83
22-Jun-2017,12260.64
23-Jun-2017,12160.56
27-Jun-2017,12059.45
28-Jun-2017,12051.07
29-Jun-2017,12087.21
30-Jun-2017,12132.6
03-Jul-2017,12256.67
04-Jul-2017,12248.5
05-Jul-2017,12308.37
06-Jul-2017,12357.06
07-Jul-2017,12353.92
10-Jul-2017,12467.16
11-Jul-2017,12450.31
12-Jul-2017,12510.04
13-Jul-2017,12605.02
14-Jul-2017,12602.52
17-Jul-2017,12630.62
18-Jul-2017,12529.83
19-Jul-2017,12635.56
20-Jul-2017,12608.51
21-Jul-2017,12650.09
24-Jul-2017,12700.15
25-Jul-2017,12711.75
26-Jul-2017,12767.91
27-Jul-2017,12753.12
28-Jul-2017,12768.97
31-Jul-2017,12837.04
01-Aug-2017,12865.27
02-Aug-2017,12829.27
03-Aug-2017,12745.7
04-Aug-2017,12814.74
07-Aug-2017,12859.07
08-Aug-2017,12743.25
09-Aug-2017,12612.37
10-Aug-2017,12409.81
11-Aug-2017,12311.4
14-Aug-2017,12478.55
16-Aug-2017,12616.44
17-Aug-2017,12627.5
18-Aug-2017,12556.61
21-Aug-2017,12432.66
22-Aug-2017,12418.09
23-Aug-2017,12543.72
24-Aug-2017,12576.34
28-Aug-2017,12669.7
29-Aug-2017,12526.74
30-Aug-2017,12660.32
31-Aug-2017,12707.41
01-Sep-2017,12795.51
04-Sep-2017,12715.31
05-Sep-2017,12784.41
06-Sep-2017,12762.86
07-Sep-2017,12801.05
08-Sep-2017,12790.55
11-Sep-2017,12881.49
12-Sep-2017,12998.27
13-Sep-2017,12963.97
14-Sep-2017,12992.19
15-Sep-2017,12996.37
18-Sep-2017,13084.03
19-Sep-2017,13091.41
20-Sep-2017,13072.23
21-Sep-2017,13033.09
22-Sep-2017,12779.76
25-Sep-2017,12633.98
26-Sep-2017,12657.77
27-Sep-2017,12462.32
28-Sep-2017,12515.16
29-Sep-2017,12577.95
03-Oct-2017,12669.17
04-Oct-2017,12734.23
05-Oct-2017,12733.64
06-Oct-2017,12852.04
09-Oct-2017,12867.94
10-Oct-2017,12923.71
11-Oct-2017,12859.33
12-Oct-2017,13002.13
13-Oct-2017,13071.12
16-Oct-2017,13141.38
17-Oct-2017,13166.39
18-Oct-2017,13140.53
19-Oct-2017,13071.76
23-Oct-2017,13123.33
24-Oct-2017,13153.91
25-Oct-2017,13259.23
26-Oct-2017,13320.16
27-Oct-2017,13316.83
30-Oct-2017,13405.53
31-Oct-2017,13394.75
01-Nov-2017,13515.96
02-Nov-2017,13520.5
03-Nov-2017,13556.06
06-Nov-2017,13574.58
07-Nov-2017,13423.23
08-Nov-2017,13347.31
09-Nov-2017,13390.89
10-Nov-2017,13403.43
13-Nov-2017,13297.47
14-Nov-2017,13252.24
15-Nov-2017,13138.35
16-Nov-2017,13272.37
17-Nov-2017,13377.94
20-Nov-2017,13414.42
21-Nov-2017,13448.92
22-Nov-2017,13463.99
23-Nov-2017,13481.09
24-Nov-2017,13537.67
27-Nov-2017,13569.12
28-Nov-2017,13549.81
29-Nov-2017,13535.77
30-Nov-2017,13403.72
01-Dec-2017,13265.94
04-Dec-2017,13264.38
05-Dec-2017,13260.34
06-Dec-2017,13160.7
07-Dec-2017,13328.38
08-Dec-2017,13456.52
11-Dec-2017,13517.03
12-Dec-2017,13406.62
13-Dec-2017,13326.52
14-Dec-2017,13373.19
15-Dec-2017,13494.85
18-Dec-2017,13574.2
19-Dec-2017,13705.34
20-Dec-2017,13709.78
21-Dec-2017,13745.34
22-Dec-2017,13809.42
26-Dec-2017,13866.27
27-Dec-2017,13819.26
28-Dec-2017,13815.8
29-Dec-2017,13896.02
01-Jan-2018,13813.81
02-Jan-2018,13789.42
03-Jan-2018,13820.88
04-Jan-2018,13918.1
05-Jan-2018,14017.23
08-Jan-2018,14113.6
09-Jan-2018,14115.81
10-Jan-2018,14100.89
11-Jan-2018,14129.78
12-Jan-2018,14151.61
15-Jan-2018,14202.3
16-Jan-2018,14074.53
17-Jan-2018,14182.88
18-Jan-2018,14125.75
19-Jan-2018,14237.54
22-Jan-2018,14332.39
23-Jan-2018,14464.05
24-Jan-2018,14429.98
25-Jan-2018,14365.84
29-Jan-2018,14379.96
30-Jan-2018,14268.94
31-Jan-2018,14203.09
01-Feb-2018,14188.25
02-Feb-2018,13782.37
05-Feb-2018,13686.64
06-Feb-2018,13461.63
07-Feb-2018,13486.61
08-Feb-2018,13662.65
09-Feb-2018,13558.03
12-Feb-2018,13700.66
14-Feb-2018,13668.94
15-Feb-2018,13668.38
16-Feb-2018,13540.46
19-Feb-2018,13429.56
20-Feb-2018,13417.24
21-Feb-2018,13442.27
22-Feb-2018,13402.06
23-Feb-2018,13567.59
26-Feb-2018,13686.8
27-Feb-2018,13642.21
28-Feb-2018,13585.49
01-Mar-2018,13531.83
05-Mar-2018,13400.93
06-Mar-2018,13260.12
07-Mar-2018,13109.11
08-Mar-2018,13202.82
09-Mar-2018,13181.83
12-Mar-2018,13380.35
13-Mar-2018,13434.83
14-Mar-2018,13425.47
15-Mar-2018,13399.61
16-Mar-2018,13214.46
19-Mar-2018,13052.85
20-Mar-2018,13100.23
21-Mar-2018,13142.31
22-Mar-2018,13077.48
23-Mar-2018,12926.25
26-Mar-2018,13093.19
27-Mar-2018,13187.9
28-Mar-2018,13090.98
02-Apr-2018,13254.74
03-Apr-2018,13330.03
04-Apr-2018,13184.34
05-Apr-2018,13435.15
06-Apr-2018,13473.25
09-Apr-2018,13521.92
10-Apr-2018,13542.43
11-Apr-2018,13559.63
12-Apr-2018,13583.7
13-Apr-2018,13613.67
16-Apr-2018,13677.8
17-Apr-2018,13705.74
18-Apr-2018,13678.25
19-Apr-2018,13744.05
20-Apr-2018,13731.17
23-Apr-2018,13769.15
24-Apr-2018,13794.14
25-Apr-2018,13735
26-Apr-2018,13781.25
27-Apr-2018,13872.77
30-Apr-2018,13950.42
02-May-2018,13874.76
03-May-2018,13792.81
04-May-2018,13721
07-May-2018,13837.1
08-May-2018,13838.65
09-May-2018,13837.48
10-May-2018,13752.47
11-May-2018,13833.86
14-May-2018,13795.05
15-May-2018,13760.15
16-May-2018,13705.45
17-May-2018,13670.14
18-May-2018,13530.24
21-May-2018,13382.6
22-May-2018,13436.94
23-May-2018,13325.63
24-May-2018,13392.87
25-May-2018,13549.37
28-May-2018,13684.63
29-May-2018,13630.69
30-May-2018,13607.75
31-May-2018,13705.62
01-Jun-2018,13617.21
04-Jun-2018,13501.53
05-Jun-2018,13405.29
06-Jun-2018,13545.67
07-Jun-2018,13684.5
08-Jun-2018,13708.4
11-Jun-2018,13732.15
12-Jun-2018,13811.73
13-Jun-2018,13811.78
14-Jun-2018,13781.18
15-Jun-2018,13762.12
18-Jun-2018,13725.35
19-Jun-2018,13601.84
20-Jun-2018,13663.75
21-Jun-2018,13612.8
22-Jun-2018,13695.9
25-Jun-2018,13604.24
26-Jun-2018,13600.44
27-Jun-2018,13453.85
28-Jun-2018,13318.37
29-Jun-2018,13503.29
02-Jul-2018,13424.54
03-Jul-2018,13484.25
04-Jul-2018,13551.84
05-Jul-2018,13514.84
06-Jul-2018,13556.77
09-Jul-2018,13681.04
10-Jul-2018,13801.46
11-Jul-2018,13780.83
12-Jul-2018,13837.41
13-Jul-2018,13791
16-Jul-2018,13618.67
17-Jul-2018,13743.72
18-Jul-2018,13677.65
19-Jul-2018,13638.18
20-Jul-2018,13712.17
23-Jul-2018,13827.88
24-Jul-2018,13955.93
25-Jul-2018,13955.58
26-Jul-2018,14015.05
27-Jul-2018,14150.32
30-Jul-2018,14209.48
31-Jul-2018,14257.02
01-Aug-2018,14258.89
02-Aug-2018,14168.71
03-Aug-2018,14312.09
06-Aug-2018,14347.97
07-Aug-2018,14341.27
08-Aug-2018,14400.66
09-Aug-2018,14438
10-Aug-2018,14372.06
13-Aug-2018,14272.7
14-Aug-2018,14382.48
16-Aug-2018,14322.64
17-Aug-2018,14447.62
20-Aug-2018,14551.95
21-Aug-2018,14585.85
23-Aug-2018,14601.32
24-Aug-2018,14571.39
27-Aug-2018,14731.17
28-Aug-2018,14771.29
29-Aug-2018,14753.44
30-Aug-2018,14756.03
31-Aug-2018,14782.95
03-Sep-2018,14678.85
04-Sep-2018,14507.89
05-Sep-2018,14446.48
06-Sep-2018,14524.31
07-Sep-2018,14612.84
10-Sep-2018,14414.37
11-Sep-2018,14218.49
12-Sep-2018,14299.56
14-Sep-2018,14495.36
17-Sep-2018,14353.62
18-Sep-2018,14202.83
19-Sep-2018,14132.44
21-Sep-2018,13954.55
24-Sep-2018,13684.55
25-Sep-2018,13773.66
26-Sep-2018,13772.06
27-Sep-2018,13624.1
28-Sep-2018,13496.26
01-Oct-2018,13569.58
03-Oct-2018,13408.52
04-Oct-2018,13109.67
05-Oct-2018,12769.28
08-Oct-2018,12736.21
09-Oct-2018,12677.49
10-Oct-2018,12952.18
11-Oct-2018,12681.39
12-Oct-2018,12979.75
15-Oct-2018,13046.23
16-Oct-2018,13167.29
17-Oct-2018,12967.17
19-Oct-2018,12792.53
22-Oct-2018,12698.2
23-Oct-2018,12570.25
24-Oct-2018,12667.65
25-Oct-2018,12553.87
26-Oct-2018,12470.57
29-Oct-2018,12756.66
30-Oct-2018,12742.59
31-Oct-2018,12969.63
01-Nov-2018,12999.37
02-Nov-2018,13187.43
05-Nov-2018,13156.88
06-Nov-2018,13145.64
07-Nov-2018,13239.33
09-Nov-2018,13258.69
12-Nov-2018,13129.95
13-Nov-2018,13225.78
14-Nov-2018,13222.75
15-Nov-2018,13273.53
16-Nov-2018,13330.69
19-Nov-2018,13418.97
20-Nov-2018,13282.16
21-Nov-2018,13252.75
22-Nov-2018,13161.85
26-Nov-2018,13256.78
27-Nov-2018,13317.44
28-Nov-2018,13331.32
29-Nov-2018,13462.63
30-Nov-2018,13503.06
03-Dec-2018,13529.42
04-Dec-2018,13513.95
05-Dec-2018,13384.98
06-Dec-2018,13168.2
07-Dec-2018,13253.29
10-Dec-2018,12999.73
11-Dec-2018,13111.79
12-Dec-2018,13373.36
13-Dec-2018,13455.91
14-Dec-2018,13476.66
17-Dec-2018,13569.56
18-Dec-2018,13604.26
19-Dec-2018,13707.21
20-Dec-2018,13688.88
21-Dec-2018,13466.86
24-Dec-2018,13348.09
26-Dec-2018,13406.24
27-Dec-2018,13461.24
28-Dec-2018,13573.23
31-Dec-2018,13599.13
01-Jan-2019,13640.46
02-Jan-2019,13500.3
03-Jan-2019,13368.91
04-Jan-2019,13428.43
07-Jan-2019,13467.36
08-Jan-2019,13493.29
09-Jan-2019,13536.01
10-Jan-2019,13524.03
11-Jan-2019,13492.62
14-Jan-2019,13423.32
15-Jan-2019,13580.01
16-Jan-2019,13582.44
17-Jan-2019,13587.51
18-Jan-2019,13555.85
21-Jan-2019,13578.37
22-Jan-2019,13542.55
23-Jan-2019,13450.22
24-Jan-2019,13458.48
25-Jan-2019,13343
28-Jan-2019,13168.57
29-Jan-2019,13167.46
30-Jan-2019,13181.18
31-Jan-2019,13357.8
01-Feb-2019,13435.65
04-Feb-2019,13414.64
05-Feb-2019,13402.62
06-Feb-2019,13531.56
07-Feb-2019,13571.96
08-Feb-2019,13410.58
11-Feb-2019,13309.39
12-Feb-2019,13249.12
13-Feb-2019,13193.76
14-Feb-2019,13167.36
15-Feb-2019,13105.54
18-Feb-2019,12998.01
19-Feb-2019,12980.1
20-Feb-2019,13133.49
21-Feb-2019,13218.92
22-Feb-2019,13245.74
25-Feb-2019,13340.9
26-Feb-2019,13295.32
27-Feb-2019,13285.19
28-Feb-2019,13303.2
01-Mar-2019,13424.34
05-Mar-2019,13626.72
06-Mar-2019,13711.14
07-Mar-2019,13703.58
08-Mar-2019,13682.38
11-Mar-2019,13882.22
12-Mar-2019,14023.67
13-Mar-2019,14038.41
14-Mar-2019,14036.92
15-Mar-2019,14115.72
18-Mar-2019,14141.44
19-Mar-2019,14221.02
20-Mar-2019,14195.69
22-Mar-2019,14120.15
25-Mar-2019,13988.74
26-Mar-2019,14138.82
27-Mar-2019,14123.69
28-Mar-2019,14272.79
29-Mar-2019,14364.59
01-Apr-2019,14421.49
02-Apr-2019,14449.48
03-Apr-2019,14356.79
04-Apr-2019,14309.63
05-Apr-2019,14396.45
08-Apr-2019,14321.35
09-Apr-2019,14385.8
10-Apr-2019,14304.29
11-Apr-2019,14321.82
12-Apr-2019,14381.36
15-Apr-2019,14443.67
16-Apr-2019,14540.12
18-Apr-2019,14476.63
22-Apr-2019,14270.2
23-Apr-2019,14251.64
24-Apr-2019,14400.64
25-Apr-2019,14313.53
26-Apr-2019,14404.12
30-Apr-2019,14366.33
02-May-2019,14326.52
03-May-2019,14307.21
06-May-2019,14170.39
07-May-2019,14051.08
08-May-2019,13886.83
09-May-2019,13826.96
10-May-2019,13812.96
13-May-2019,13619.29
14-May-2019,13697.17
15-May-2019,13619.46
16-May-2019,13711.21
17-May-2019,13871.89
20-May-2019,14380.78
21-May-2019,14242.53
22-May-2019,14281.87
23-May-2019,14214.3
24-May-2019,14466.44
27-May-2019,14589.9
28-May-2019,14606.28
29-May-2019,14519.5
30-May-2019,14606.29
31-May-2019,14591.01
03-Jun-2019,14766.71
04-Jun-2019,14702.41
06-Jun-2019,14475.15
07-Jun-2019,14495.06
10-Jun-2019,14539.75
11-Jun-2019,14598.2
12-Jun-2019,14516.16
13-Jun-2019,14521.38
14-Jun-2019,14406.49
17-Jun-2019,14218.31
18-Jun-2019,14229.85
19-Jun-2019,14192.79
20-Jun-2019,14380.25
21-Jun-2019,14284.21
24-Jun-2019,14258.15
25-Jun-2019,14360.63
26-Jun-2019,14435.08
27-Jun-2019,14449.59
28-Jun-2019,14398.8
01-Jul-2019,14481.11
02-Jul-2019,14528.7
03-Jul-2019,14547.48
04-Jul-2019,14579.18
05-Jul-2019,14401.47
08-Jul-2019,14090.09
09-Jul-2019,14102.22
10-Jul-2019,14019.84
11-Jul-2019,14122.25
12-Jul-2019,14109.72
15-Jul-2019,14128.3
16-Jul-2019,14220.97
17-Jul-2019,14242.02
18-Jul-2019,14115.05
19-Jul-2019,13896.06
22-Jul-2019,13813.05
23-Jul-2019,13793.16
24-Jul-2019,13689.15
25-Jul-2019,13690.06
26-Jul-2019,13740.26
29-Jul-2019,13616.28
30-Jul-2019,13459.9
31-Jul-2019,13522.1
01-Aug-2019,13362.08
02-Aug-2019,13379.19
05-Aug-2019,13211.96
06-Aug-2019,13341.72
07-Aug-2019,13246.28
08-Aug-2019,13436.18
09-Aug-2019,13536.4
13-Aug-2019,13304.77
14-Aug-2019,13429.64
16-Aug-2019,13456.71
19-Aug-2019,13473.78
20-Aug-2019,13414.23
21-Aug-2019,13277.02
22-Aug-2019,13061.91
23-Aug-2019,13168.84
26-Aug-2019,13429.74
27-Aug-2019,13516.01
28-Aug-2019,13439.14
29-Aug-2019,13342.2
30-Aug-2019,13449.3
03-Sep-2019,13186.84
04-Sep-2019,13232.93
05-Sep-2019,13252.79
06-Sep-2019,13363.98
09-Sep-2019,13442.01
11-Sep-2019,13506.72
12-Sep-2019,13457.64
13-Sep-2019,13561.51
16-Sep-2019,13499.13
17-Sep-2019,13266.59
18-Sep-2019,13302.38
19-Sep-2019,13136.23
20-Sep-2019,13831.67
23-Sep-2019,14215.41
24-Sep-2019,14197.74
25-Sep-2019,14002.03
26-Sep-2019,14151.32
27-Sep-2019,14079.08
30-Sep-2019,13997.16
01-Oct-2019,13840.55
03-Oct-2019,13783.58
04-Oct-2019,13623.62
07-Oct-2019,13547.24
09-Oct-2019,13752.94
10-Oct-2019,13655.23
11-Oct-2019,13728.17
14-Oct-2019,13774.96
15-Oct-2019,13866.69
16-Oct-2019,13908.64
17-Oct-2019,14082.13
18-Oct-2019,14214.37
22-Oct-2019,14167.96
23-Oct-2019,14191.33
24-Oct-2019,14159.98
25-Oct-2019,14150.16
27-Oct-2019,14221.03
29-Oct-2019,14401.14
30-Oct-2019,14475.42
31-Oct-2019,14539.09
01-Nov-2019,14560.64
04-Nov-2019,14603.78
05-Nov-2019,14546.54
06-Nov-2019,14587.66
07-Nov-2019,14653.33
08-Nov-2019,14531.75
11-Nov-2019,14550.59
13-Nov-2019,14457.92
14-Nov-2019,14482.84
15-Nov-2019,14508.27
18-Nov-2019,14510.92
19-Nov-2019,14561.55
20-Nov-2019,14625.8
21-Nov-2019,14577.67
22-Nov-2019,14528.11
25-Nov-2019,14712.37
26-Nov-2019,14653.52
27-Nov-2019,14733.2
28-Nov-2019,14814.01
29-Nov-2019,14729.77
02-Dec-2019,14706.31
03-Dec-2019,14624.06
04-Dec-2019,14682.49
05-Dec-2019,14645.76
06-Dec-2019,14513.39
09-Dec-2019,14516.42
10-Dec-2019,14402.73
11-Dec-2019,14464.04
12-Dec-2019,14546.39
13-Dec-2019,14685.18
16-Dec-2019,14639.27
17-Dec-2019,14756.84
18-Dec-2019,14806.69
19-Dec-2019,14848.8
20-Dec-2019,14868.41
23-Dec-2019,14856.94
24-Dec-2019,14813
26-Dec-2019,14736.19
27-Dec-2019,14873.5
30-Dec-2019,14897.54
31-Dec-2019,14819.29
01-Jan-2020,14843.29
02-Jan-2020,14980.54
03-Jan-2020,14922.99
06-Jan-2020,14631.41
07-Jan-2020,14718.47
08-Jan-2020,14698.65
09-Jan-2020,14926.45
10-Jan-2020,14977.61
13-Jan-2020,15074.41
14-Jan-2020,15124.47
15-Jan-2020,15141.31
16-Jan-2020,15175.81
17-Jan-2020,15188.79
20-Jan-2020,15049.24
21-Jan-2020,14991.99
22-Jan-2020,14931.11
23-Jan-2020,15043.86
24-Jan-2020,15138.19
27-Jan-2020,15011.93
28-Jan-2020,14947.9
29-Jan-2020,15026.51
30-Jan-2020,14891.25
31-Jan-2020,14804.57
